user;categoria
7630034804;51
2282390001;51
7303350642;68
1270727261;16
1152518290;89
2724343170;28
2042226576;27
4491066735;27
9650779286;51
1145489443;41
4166976135;41
4430917981;41
8220910398;41
7227358918;94
7338424621;106
3749944998;43
7512984072;83
8682079602;27
3850064997;71
5413791375;30
9461566504;94
2406996781;17
3108522071;24
5289988594;68
8823030842;4
7361058677;20
2009033340;35
3851733071;30
7837240575;97
3741400517;65
4491066735;91
9721928502;91
8054651271;90
4726277775;63
6378537303;56
8846656213;89
7547741801;29
8008366520;29
3820942172;51
9895809231;29
4848738981;25
1173391015;27
2379903462;27
2956950922;27
7186166913;27
7619656150;27
7922804481;27
9263924814;27
5040144653;24
3851733071;30
9292241116;68
8076737517;68
2391058510;26
4008719841;67
5647068932;67
6937033815;68
3280456204;66
8852361252;60
8659024808;30
5856251558;67
9518177742;83
8918055667;90
8544896300;68
9133789072;44
6661207380;67
2126389447;29
3241265801;94
7901582241;51
7416154396;51
8858912752;27
3091685652;27
1839774951;51
6553419641;3
6935870166;5
6827649645;27
4291982371;35
8061004267;95
3871808963;68
1484142124;67
2418570027;22
8774402978;73
1609114671;68
1703838971;53
9198550156;4
7021809280;94
6786459380;44
2061989625;5
4381549991;5
4610381272;80
5210550204;80
4019600674;51
8496513101;51
3356906405;62
5511648667;62
9302417328;74
8905031137;5
3733246314;90
9138349172;30
9874644354;30
5502509488;80
4961133418;35
3288342476;89
9335661686;27
3233267517;11
9868404294;68
1476534484;34
5833931376;44
1663969037;22
3851733071;30
9423181711;32
7064669432;51
2293663726;96
2465276002;32
2706766122;32
3780757251;32
5307509916;32
6282772791;32
1484142124;88
8446103458;51
4960789736;67
5986121174;67
5033191054;83
1949458044;29
3732030094;26
6000977292;26
3181637301;35
6717734976;55
7837240575;86
4481934091;75
5521299002;39
8802462511;93
3851733071;30
3185019701;39
1980503381;50
1301165850;29
4825179015;24
1710031061;99
5426445052;99
3236297177;27
2652293697;83
6432399404;51
8890545992;51
5728422434;51
8526470983;67
3544377332;27
1191040088;47
7041876998;90
6605503021;94
1530075392;90
2764131193;14
8605887482;51
2562608031;84
8375892588;89
5543848591;39
8657864042;27
5076719986;83
6189092537;36
6634886418;30
7093389661;30
1735984918;67
3228917141;67
9764713347;69
7317079568;83
7907547584;32
3014548157;32
4823421771;30
5931611851;30
6468059941;45
9092977987;45
6941203951;39
2975758133;11
7214472660;65
7104199956;39
6960043654;17
1640135831;27
3913988492;90
5710583956;29
6566103915;29
8071950527;32
2132917927;32
1484142124;51
7105858868;24
4274002965;75
8594914417;35
8530990753;44
1726453680;27
5245152938;65
4976625696;68
1670082672;24
2188789401;32
2789533101;32
6918542692;32
9700545576;32
3708423873;90
5732168846;43
4207717192;67
6144858297;31
9035515621;32
4718697196;62
5035589910;22
8996986093;80
9293854338;44
5616209073;33
4597275823;38
9015769674;108
1050768634;5
7469805155;87
4101989806;32
7273834246;39
7739641354;62
7139938633;43
1110947771;39
3364242211;39
6347852991;27
8176510781;90
8445273172;38
3780757251;22
3995649963;22
5028893971;22
7132145003;22
2370373876;30
7019403228;57
4615025855;51
3780502801;56
6185537053;5
1794374888;65
6873705105;43
7107269367;62
9355209405;62
3444528186;43
5211630712;43
6633659631;43
7899834182;43
8976895432;43
5365135594;27
9310647863;24
7969558627;108
5981695978;23
8670222614;56
2076393377;51
4348363181;80
5260431536;80
5798794791;80
9567229790;80
7820638042;29
8198595883;58
6381989117;32
6945173684;32
7283242868;91
2207352372;89
2740929566;68
1710980075;56
1918110581;30
3399840155;39
5260577168;39
3894732738;29
5971436012;14
5549890875;32
3089082502;43
6484720661;67
8171326651;39
5263043166;111
9024822318;51
8554575947;55
9376484188;89
6948165548;51
1476548754;62
4621634293;62
1602683977;62
8145399467;11
5718913655;27
8653634771;68
4633014575;5
2811231905;22
4287114850;22
7098065253;22
2358341991;51
4326618098;51
8249259290;51
9228123675;51
2881662596;67
6933150382;83
3144820687;39
3501716906;108
7411006482;27
9258783322;27
9483258248;69
5605577208;62
1953722555;24
1855775585;32
4151549474;97
7164864930;97
7229819906;97
7610249341;97
4493798333;94
6893547281;30
6006523090;55
7162717397;96
6410017141;62
7837240575;22
1128198266;29
1626592888;34
1440080002;77
7208119002;77
3772316006;89
6642878931;89
4333830564;67
3185513635;56
4214752374;68
6642878931;68
4485823205;39
6979519454;80
4187670187;71
1150009295;62
6643342242;70
3986728991;27
3744594690;18
8219592515;63
8586407332;68
8838359512;63
8766893655;59
1772778606;27
2107400237;29
6485899355;29
6797080402;29
7498060228;29
8047700482;29
1125757096;65
5687670407;67
7082240196;51
2518192800;51
1063990741;73
7162722996;34
9969420411;24
6049077828;68
2060290352;45
3364595321;45
4886769332;56
9605165402;29
8626040630;39
3567569240;90
2635433087;32
8781197346;90
8219069303;24
5218456282;91
4950773982;26
5505671501;97
8246873701;39
7468286312;32
1854092082;89
9652573302;28
9613031794;94
7342250971;27
6462918568;62
6911180954;43
7462677496;43
5323929901;27
4466073841;29
7248520747;27
1636651854;83
9602252580;83
1328242932;67
6965239432;39
1197921092;94
1918850523;28
6623108465;28
7543519487;28
5653166193;96
5954256461;44
9376425932;44
4405309544;5
9798678768;27
5298658598;11
8270261701;44
9025005033;35
6282769331;39
4903063056;30
2526644612;57
4891478925;57
9536259696;27
5825356131;30
9368991862;51
7750428720;68
4430917981;2
4374202193;11
3355533358;65
6770957961;51
7522763945;90
1190873512;94
3193917101;94
7352489165;94
9537134273;94
2741366395;68
3529149152;90
7987391081;90
7418224155;30
6086916223;27
8929555191;57
5445789583;90
4995539158;39
1060735058;22
5666348536;22
7633150660;22
8563891761;22
6416489288;14
7947178848;44
4362910661;97
8804272654;97
7995969861;22
5164662813;30
5081817998;89
4243907712;29
5333668376;29
7860685283;29
3780757251;22
7099926976;27
6473346067;67
3386020632;35
4385720421;35
8399400205;35
3173708074;83
7183613148;45
4031380924;90
6466025080;90
8356994302;39
9240247978;39
8834785396;51
1374855046;39
3702794401;27
9925984904;83
9581121041;36
7064155774;51
6203872740;44
9214340492;3
8844771422;33
3621545770;39
6083602288;39
7892007302;94
1484142124;30
3850064997;71
5067956322;71
3155699962;3
5332285164;83
7604494212;83
5871492952;5
1433092432;51
4491178112;51
9359891601;31
7630207327;25
9342353756;25
7459871982;68
5530642391;68
9215898911;43
1771404232;73
4057484011;27
9847989345;27
5581927206;83
7867436907;83
2150724221;51
9893558130;46
5368450923;89
5656702623;67
2244582992;90
4498736451;90
2502894696;44
6211704976;35
6216751982;51
4822671681;51
1193136256;94
1855775585;66
5976568836;29
3921110014;67
7796278685;29
1145489443;27
1229262071;27
3207857108;27
3301470830;27
4014889296;27
4938083495;27
7878128907;27
8279193660;27
8297706351;27
8453028688;27
9603207521;72
5298576412;51
7683626181;51
3583848652;67
6798717153;32
7262541963;32
8079971012;32
2614790592;96
4766944354;68
3162191128;94
5182760195;51
1410590484;62
2073831348;62
3032337387;62
3643934627;62
3821412327;62
5108060606;62
5357080698;62
5986121174;62
6896634908;62
3841142292;61
5532462991;61
8089909983;61
6343616531;39
1397726855;29
5532065582;29
2804237732;4
7837240575;28
8918055667;68
6140990674;51
8478770080;83
8997313012;83
1484142124;5
1662853203;39
5186178087;39
2119912867;32
3406740430;32
4637401911;32
4746903021;32
2322825582;31
3851733071;30
3534537492;51
9367710622;32
4588205603;96
3829747152;27
8100798897;67
8756595591;68
1708390702;45
3573807730;11
6383797353;39
7323392395;96
7305182301;32
5140540304;51
4861393975;90
1871444806;31
5107945634;30
8953682236;20
9605665456;51
5856251558;62
3095792660;32
6141907672;32
2724071152;97
4443632790;51
9979933657;104
2983868061;11
4834484944;11
3680232066;5
2306520835;51
4119106721;89
1315967025;94
7094594991;83
8796089413;56
6901395060;67
8922422982;27
3489664900;51
7215128532;51
7480188765;51
1145489443;27
9415615081;5
1208219213;67
2991821540;55
4380607902;20
9355209405;45
2684344796;21
4392956681;27
5048926134;30
9739677144;35
1185949283;71
6901833143;71
9558433214;55
1672754946;62
6347852991;62
4209450657;17
4488576805;67
5088846657;67
7199477077;67
9706709155;67
3848412434;83
5371821151;45
1915364401;9
8327077803;44
1632762805;29
8918055667;98
6078554752;44
1595477441;96
1194236482;58
1088956405;35
1406610672;95
2301236718;68
5037548977;66
5986121174;45
7837240575;45
3393704470;28
8762945472;68
6464887186;62
1372230468;32
4476042995;11
4283937972;27
1874805460;94
8810336825;91
5249147022;51
1089947088;51
6619813653;51
9973898875;55
6490318615;51
7805888778;28
7416485701;32
3259818766;35
1802579904;7
1560240102;108
4168911091;89
1813797853;29
8682079602;94
1520782598;99
1744917040;29
5812503882;3
8676744754;35
3308492172;30
6199274292;51
3182430522;27
8000948725;27
8042365452;27
2500180821;90
4111905801;27
7851830395;44
2900065271;74
3738153640;94
5737985018;58
9314090074;51
3300577872;89
5700238872;89
8632747262;89
5862905617;44
4140092588;35
5264369103;19
6273386920;39
6009441774;51
9331736925;51
4148638600;51
1329839822;83
4440525913;30
3802742742;67
2035899240;27
4059716153;39
1030615117;39
9907214178;39
2061989625;32
5621529672;32
8252313761;58
1035748284;25
3830383460;22
4410448562;97
3206302622;68
6241271303;32
5839733002;90
7866652997;90
7849781578;27
9236937178;27
2024859914;51
6343616531;63
9152945166;39
3983906665;96
7355245301;29
6312850048;80
2616998390;65
2512702033;110
9269400812;110
3696346058;51
2200767646;53
2035930412;29
7992131454;24
6300820891;68
8054431993;32
5302689370;29
8205152291;67
8543938083;55
7881260430;68
4491066735;108
4914008002;33
9541902947;33
4112735686;80
7837240575;22
2979807815;29
6099344194;94
5079308325;43
5971168056;70
4937891504;32
8716754841;27
2927850033;32
8514494137;51
9677444341;51
3841142292;67
9705647873;89
7617585071;97
8033777957;97
2415625111;24
6230705212;62
5187443475;68
7441185482;27
5945321450;47
9222976685;24
4054823731;39
3943806951;89
1510812054;43
3392521083;36
9070213985;47
2313282537;80
1155694694;68
2024859914;63
3812890995;63
2929190081;75
2711716138;83
6347852991;30
2741776177;1
7880485770;10
3333448693;24
5791484795;24
8484497241;61
1562156833;90
1152023764;30
6927948522;68
2494314382;90
5531684101;75
7020861580;51
1291337572;47
6073792375;43
1192025134;11
6616091642;94
9165158933;51
5590942556;83
2046940611;96
7377437247;96
3250689147;27
6207826072;51
2612813075;62
3418178800;24
4109215221;56
9239885478;94
8065075708;62
5167765072;29
1145489443;68
1800068924;68
4364083716;68
5513380981;68
6038116132;68
7837240575;68
9206470881;22
9945255332;22
3420712892;30
5307954422;5
6104706352;5
8312294063;5
6440564181;29
1730717470;44
4029741253;30
6799680166;51
7680643706;27
7738589318;68
1437987598;68
5779014080;39
6164831372;39
6439793131;39
4294210278;51
5739072354;51
4163011662;51
4762766136;56
8402220042;56
9752057743;39
8607513383;53
5302747031;30
3037863701;32
2437453872;27
4416558676;27
6648584462;58
3529008801;67
1868778093;57
4673165842;62
6697390056;29
4209450657;67
1546960418;39
8219058251;79
7785418541;30
5263043166;39
6029751538;32
7747078897;32
7837240575;50
4445265600;11
6378118600;90
8541159122;68
8678076955;20
1936586714;62
4188720243;32
9651162968;3
1605853373;28
5522947468;47
4875753913;29
9434035435;29
1999670196;35
4548632678;51
5006413606;39
3360458028;39
4166080571;39
5411603700;39
4191359915;43
8864709473;74
4592842872;73
4865283264;43
2344651027;67
7394904493;51
2351476912;87
6335453972;87
8129920146;87
5289899326;62
3987711700;105
1145489443;35
1855775585;35
5706815513;35
6313398501;35
9597005278;35
2769005032;39
6148010414;39
7190210991;39
7282274061;39
3749803242;14
4996426277;39
8050083645;39
5501093421;90
2210711371;24
2465563518;87
2035393251;32
4715996882;35
8518530281;35
8897169738;32
1091696564;28
5064604762;94
4100761290;29
5056506300;56
5923002482;90
7396222983;90
5456878731;90
5745512891;90
7560950226;90
7862891575;90
4024951965;56
2508241098;87
6699764331;4
3811753715;68
7778437645;39
4353116750;62
2129135114;32
5569102971;27
6208259925;34
5281485470;32
1434734373;9
6063376404;9
6572929421;9
6584847120;9
4145115432;43
5102953220;30
3072432615;62
9408299302;30
6091621857;68
4059147303;44
5932701198;44
7185437885;94
1953179613;29
4601643952;35
9043163954;39
1757679382;27
2696407281;51
6605424240;44
1035739117;39
9969578332;39
2607391987;43
9264469981;31
9336245951;31
2490658483;71
3564389523;27
2929577354;50
1407590933;22
1051697340;58
1630626561;27
3019281727;51
4743986177;24
9625310262;24
6542064320;91
8211504890;67
1145489443;63
1383719436;63
9275185710;63
3798116071;35
5163215021;43
6886761622;94
5286828597;67
8890975071;51
9355209405;51
4994114603;39
4771134846;44
2861519985;32
2950481696;39
5570345764;39
8311692222;39
8357216220;39
8734269106;39
7591884775;27
5163215021;43
5424572212;45
1290911534;22
6136260356;22
2231972602;67
4448298242;32
1688601122;67
8811847902;62
2419211623;27
1649429487;29
6126399068;80
4230780211;27
6510915060;29
3928019655;68
9587112440;29
3753284991;14
2469468422;39
1035070423;24
7342250971;24
7291237940;29
7744887611;83
8825775881;51
4323128822;33
2149130636;35
4500857582;62
5165893482;29
4911935201;97
6273061111;97
9192462981;22
1485250176;32
2585692192;76
3259980521;76
3839199582;14
6002988225;29
2366799573;94
9212448365;44
9125198080;39
6452614961;51
7338424621;51
5060694000;51
4079013130;31
9139069546;51
6304252624;27
2494450737;22
3871201655;22
5916593474;22
1055547293;94
6200239032;39
5715224088;51
5648739091;90
1187531777;11
3438483628;30
3470221544;30
4862561426;30
6001439455;30
8256348272;30
7531475604;93
7661719462;93
9418129191;93
3064224942;58
2864344283;94
2523428867;51
3862845332;11
7390938050;67
8346392882;68
1823499933;51
8831238611;39
9570579790;39
6686385058;83
7916025274;83
2630616575;75
8800103270;27
7535934901;51
3351140470;73
1814885528;67
9768748184;67
5373391038;39
6283517102;39
3452216830;97
1193280862;31
3840748948;94
8057294986;94
7946388742;24
9771593002;89
8874569945;89
7837240575;51
8078939876;29
6077294567;39
8583668000;39
5736104414;60
5298687628;67
8576722165;67
1440937135;45
3363710673;83
7909208542;83
8798180865;51
2919212604;62
7269167370;39
3079944831;24
2749187881;80
5899265345;24
1735984918;86
5785224013;51
2569880075;94
3333249788;27
1478089925;14
1816254764;14
3187478968;14
7588786800;14
8970931671;14
7610729825;51
9867367755;98
2452937171;83
3461208848;38
4182619544;32
8403738722;90
7087435131;44
9253600263;18
4503416077;27
5166588617;27
8070660975;11
3015409777;24
7007137122;24
9355209405;50
9691503580;13
6943498208;29
1309709810;24
3656749852;24
7582515992;24
2953356405;11
1650968272;44
1637649478;31
8289715151;32
9241670591;34
8517027795;56
3813732990;30
7091395473;68
9720488392;68
1962029154;39
9547880061;39
9649026133;111
4930585078;51
8631441434;51
2759972453;30
5709333822;29
9496838668;67
1275656200;39
4711506981;25
8792392595;94
5646313232;22
1145489443;30
9055927886;5
4138925891;83
5638960836;51
1145489443;51
1479865667;38
6466791004;11
2217747632;5
1696089810;35
8681845403;45
9126504541;45
9525428271;68
3851733071;30
2926026128;30
9004517256;58
2812939771;83
3273093652;27
3347972551;80
9783160651;80
5485614896;41
1309057487;62
2310470282;43
9355209405;67
1801033198;98
1484142124;57
4272369552;55
5219073861;11
5986121174;89
9784805496;31
8407170785;51
8031938125;51
3082465453;51
4073015148;94
5326662607;67
7688252347;67
9191335531;51
7355467231;83
6731658668;111
5879843451;55
1158764840;27
3851733071;30
8998915010;26
6160093792;22
8345320206;29
9333576261;29
5986121174;22
6405482022;30
9834784625;5
3889239141;96
3780757251;67
6515347525;67
6568529932;67
7049817374;67
8566873637;71
8293201428;21
6502650854;68
3576226041;50
6867919637;5
6758090731;51
4572355621;43
5760074623;29
3780757251;51
6071452570;27
5929096348;11
5711784095;22
5706809596;51
2692701460;32
2586267958;84
4453911967;84
6531750423;84
6920014648;28
2020207564;97
1663969037;73
4262343735;68
3873569755;67
4663670832;56
5056506300;51
6557473842;29
4236796531;3
9596396592;44
5240646640;29
5046693832;35
9376484344;35
9890864262;68
6917883765;11
3477551758;51
1800068924;51
2798262422;33
7837240575;33
6208957221;13
4634663597;5
6572943282;24
5007066760;35
5364998415;99
5660370323;5
6681617975;67
5777790288;32
8274543313;60
1314016553;62
4000139420;62
1457109437;90
5637759801;35
6568075918;44
2721230438;29
3576740921;94
2060290352;67
5963814834;106
1145489443;27
4491066735;27
9373073463;27
2656126715;39
4079076661;32
4171571953;75
5126681204;61
4378701652;58
5781036241;83
9960742582;51
4849726903;29
1352415292;67
1356894046;67
1484142124;67
2060290352;67
2603309645;67
3576156574;67
4839720631;67
5532462991;67
8089909983;67
9355209405;67
9786643160;67
2385292832;29
5856251558;22
5006081045;8
3131255101;89
4467723860;5
8389397592;90
3306047116;48
9241148531;48
1625012662;65
3153540842;32
7335483580;51
9820981476;38
1374855046;30
3315058182;94
3780757251;45
4139478960;16
9266937631;26
1448952993;56
5477180074;50
9572121297;35
4355214977;97
8765456587;97
3001551990;5
3375707171;51
1437987598;62
2167198316;84
1409421452;3
6301478668;47
3270685165;51
3115858638;27
8042802616;90
9575444143;89
5661951453;24
3769094871;94
9486112641;89
3188987311;27
8661738672;60
5479881706;22
5206562327;11
3027481576;22
5986121174;56
7648650103;51
4786994323;62
5274949834;21
7514035693;11
7005447861;35
8831187216;68
1826601265;68
7098740931;75
7973974031;32
5328419962;21
9759895671;51
1281969958;62
7837240575;50
2130082466;4
3333537537;83
8985409012;30
6236831095;67
7831191914;67
5076404564;28
1991534384;29
4199195191;68
9498140088;68
6855637518;83
3074377807;89
6232354477;89
4383878055;80
5920390103;95
9092249904;41
5318313868;68
7173084231;68
8400662298;83
5122082811;39
9152497421;24
4485823205;62
9122867137;5
5797451182;90
8014564762;90
2214376432;39
3312965257;39
5995363076;39
4438059730;51
2969387642;105
3828377063;44
3891680716;51
9419031303;63
3089736273;87
7314810328;68
7877655281;29
7983858603;67
4931020571;29
2556663981;30
4496334602;30
4558644053;32
2532117423;56
2642751248;89
5092492153;39
8357710803;89
5956807034;55
1894439897;89
8938202415;35
1898132317;68
7130386697;32
9792702876;32
6621216561;57
1720579452;55
1674166767;87
3593885508;32
3055064200;67
5206450783;87
2250784507;89
2419211623;51
9606649515;83
1174680828;89
2472872202;89
4722017896;89
5060245382;89
6417039701;89
9614969657;62
3726677410;32
2831612634;51
3780757251;51
3681924568;57
9111403336;28
7368343750;57
1443112715;27
6278687554;5
8892618066;5
5065778241;39
6910869950;58
8700104698;55
2707430320;90
8661946991;66
4620573654;58
6510061731;80
5702966082;83
6895934733;73
2469654464;27
3520328741;32
8957246492;32
5301093620;39
6127621462;62
3734206521;39
4511929263;39
7467947750;39
9704921201;39
7198655861;29
1124369020;5
1937362531;5
4271914400;5
9720756676;5
2343925531;32
5334617371;56
5503400383;44
2994606340;5
3729133276;5
9743802062;5
9074428181;51
8289582642;111
6369764098;5
5986121174;50
9382845107;94
3780757251;48
5532462991;48
5551126971;48
5986121174;48
6319361194;48
9355209405;48
7873251094;32
9011725771;32
2375076786;24
8984390708;32
1293390088;44
2654620100;39
2089694514;27
3043159301;24
8204250562;11
2773194064;29
3457351791;29
3717121340;29
7771799043;29
9836484786;29
9964045476;35
6690829272;4
4249005614;39
4386047461;43
2724358351;27
3685171081;51
9393373417;51
8065244351;96
3077550092;32
3196932306;30
5062895607;47
1484142124;67
8747847132;111
3877033587;51
1338401243;39
1925732441;39
2791163056;39
3315049690;39
4821854104;39
6256623903;39
1516730352;29
7134764974;24
3258430842;51
4180760891;57
6801463138;57
4371740973;83
6618906325;83
6859135682;83
6953691992;83
7075060021;24
3398721031;39
5496582191;89
1165799964;77
1208219213;63
9182946951;82
2444321342;32
2063756446;82
8076824141;51
7422529016;39
8662736348;39
6889553192;44
2804448865;51
1578764261;11
2707694741;11
4773431074;11
9712823558;43
7307151098;43
7207024140;35
3780757251;67
3911202841;83
8328457218;90
3917248207;68
2319208931;55
4234119256;27
4775939333;27
5014304175;51
9537062567;73
9082978980;39
5583969581;67
2610868968;60
4069999533;28
5424572212;83
1700131141;50
9119229201;35
7363014583;62
4445247632;11
1735984918;44
2064019370;90
6496612871;90
6682479196;90
7195936672;90
9464018252;90
4326702063;27
6310351511;21
4397849840;68
2494208035;39
1694553000;39
2666508035;95
3676000614;90
1785880420;32
1283954237;51
2691300270;27
7929662101;24
7835582572;29
3052942661;30
6692093225;34
3649259096;32
3938505732;22
1603386043;89
6376914371;89
1904587525;65
5856251558;22
7103163732;21
3791441578;27
8504761511;67
5574972371;39
2471396110;94
3438430173;94
8293074463;94
4045446452;31
9082552197;62
5986356397;16
1739585058;67
6142079342;80
9354437544;43
2213025655;89
3359250124;80
4613816428;80
5721734253;80
6672692115;80
8285176154;80
8846200061;80
9431538098;80
6422871555;27
7043158037;53
2149130636;89
6263027801;68
8742983266;39
4715996882;60
5379101764;75
7867976881;75
1145489443;68
1735787418;68
1800068924;68
1925352682;68
2229714424;68
2730102988;68
2859590943;68
3330206344;68
5147108052;68
5706815513;68
5892981651;68
6465169222;68
7251694866;68
7563177642;68
7876545578;68
9269400812;68
9355209405;68
9472755092;68
9764713347;68
5051411274;39
2522033932;7
3565635367;72
9702542986;68
5972899095;94
6999003041;94
8921294042;65
1101360908;39
2859590943;29
6938152271;29
7847838475;29
2762283843;30
2972987623;16
2310470282;43
2514018240;83
5941684941;27
3496099825;49
8070889355;49
3653510302;51
8028407021;62
1983421151;67
7682058176;108
4494674891;68
7208762422;11
1876980067;25
9682100704;25
9514919682;30
9316397856;51
1058047770;17
3564157294;3
9674733645;34
1320737841;83
5986121174;94
3227232972;62
1056402701;24
9722441724;24
9471634571;39
9512745544;39
6522204356;33
3003930146;83
3135114121;65
4730843824;29
7274328178;89
1256128612;45
7715524294;39
9212448365;39
5056506300;104
5983011661;51
6694239643;35
1640913816;3
1566852085;11
5531684101;11
3444936228;51
2950798345;51
4956130513;22
1087455977;67
3178752840;67
9468795745;38
6477411982;11
8275945737;30
7720130908;29
3297116837;90
7723110644;90
8380465551;90
9394519361;82
1145489443;27
3991251038;83
6719856122;3
8972911185;68
3435748858;29
2539588212;29
5055443128;29
6592818448;29
3156394273;27
3352074113;24
8447305800;27
6743001402;39
5795051241;39
7422568525;58
9942658332;29
7679445158;21
5319872870;60
9743737631;29
6121821394;80
6327865548;71
5080726426;71
7215404174;71
4349337196;63
1321705724;62
4971815786;51
9822387504;67
7946195511;87
1495818371;89
9393373417;89
6951204698;29
6408707136;24
9893412430;89
4467760804;39
4119106721;47
1890056062;44
8360883857;39
9572827425;24
5147108052;67
9269400812;67
9355209405;67
1084512617;90
3216442968;90
5025254887;90
5265157627;90
6001030488;90
9640527245;90
3464276026;67
4627973255;20
8467307115;20
8950242303;74
9459475963;29
4929786977;55
2886934500;24
8099568573;29
5123770527;89
6929947344;94
5178481152;32
3859577747;99
7245821682;55
7178454162;97
6778320081;62
8394395515;32
5505195163;111
8419825073;21
6798458001;39
5716845055;94
5300749471;39
7603405218;45
7892328653;39
1405731227;68
2379359455;68
6226638542;68
6573324415;68
7860435701;68
9156428627;68
9293601393;68
5986121174;32
6410399201;49
3799608757;67
9860472985;67
9920820085;67
3794976131;39
7754465860;39
2171997102;62
4881884910;27
9649026133;27
3613129456;27
3769094871;89
4809843847;96
8537626493;96
7628393062;80
9077121943;111
4572377667;89
3191175455;17
4439729301;32
5657770678;32
7212870682;32
3913988492;32
4029372702;68
6802487134;51
1158706690;89
2617624964;87
1645180601;39
8911501120;60
2131731491;35
8779649653;67
8796089413;32
9355209405;94
1145489443;29
9951937862;45
9954468202;3
4362021626;36
1321132001;11
1773452531;5
2405012628;5
5656557356;5
1344179481;35
5824347672;29
4557027201;43
6343837722;43
6007411854;9
3584488352;22
1875749592;50
1266716762;68
5322570605;68
8236705348;67
8136432288;27
6009897683;44
7677014513;22
8618206527;90
8440040360;68
6529773647;75
1838914645;39
8846272824;90
6608743895;94
3819607492;5
9992718931;53
5500769391;39
5278510267;89
6232410566;24
9300305234;22
4980806884;63
2811707121;25
5306555473;68
7837240575;22
9614118163;44
9547313376;39
6220672056;80
7388791394;32
2773126094;14
5965488344;44
6823147452;97
1117586781;39
3239713825;90
5752482406;25
4297469692;24
2579195977;43
1660562671;89
7174892800;27
7717028421;27
5164552507;89
5405691836;47
3109450271;58
5567513523;57
6372356567;94
2518505258;31
4023436852;31
4538924246;31
4969461202;51
1534076221;27
1951608581;27
5863786550;27
7877138586;27
2292899961;5
5083359242;24
1344856976;29
7252176737;14
4099975414;35
1734323031;68
3562511326;39
3457991671;47
1640382428;11
8672256583;11
5465021702;5
5417672088;38
4623239571;44
1813908814;27
7347077554;27
5106361782;83
5190168852;90
9305736884;30
3703555392;82
5341842964;82
5945033936;82
4173115863;32
4955235570;29
3558796852;27
6461937637;80
9932639042;83
7109452391;89
2611294981;49
8535616371;49
7371903631;94
7075469900;57
2464538560;27
1875283851;44
2153647795;39
3247539612;39
3429665791;39
2702734698;90
7872392765;27
1103362941;30
1145489443;30
2060290352;30
2164744031;30
2859590943;30
4557976052;30
5056506300;30
5147108052;30
6261730904;30
6754879611;30
7338424621;30
7577621588;30
8972911185;30
9423237757;51
3081505802;32
2164744031;67
2201721751;67
6468059941;67
5807039572;27
6202461812;25
3087955741;51
9764713347;3
7282051056;55
9055200373;91
5073286643;111
2515510991;45
9203279057;27
3668157698;67
5911934384;67
8956843971;67
8619022602;68
9472555765;16
6258916192;18
9684591808;43
8855540718;32
9241142263;111
2347365364;60
4586287994;60
5850272530;67
2510794891;67
9242770491;67
2016337326;89
7241968602;58
1135121312;51
2426789938;51
9317633613;58
9105546824;83
2541850771;80
1232828082;39
8793111324;32
4182937008;90
9570414111;30
2164376081;51
2344829666;51
2405003895;51
5303800962;51
5892951386;51
5985950233;51
6482506031;51
7508929030;51
7563795417;51
8560680771;51
9620966326;51
6952230652;27
9764839417;51
5158942851;43
3050674493;30
9381107153;30
9677014911;30
1213792341;80
6795757203;83
6289741647;68
6916126756;68
3050229151;97
4754295440;97
7323804644;106
8171783205;106
4689155410;58
1836284524;83
2332928387;83
2338499595;83
5870890382;29
8126014254;29
6949595868;51
1785116481;90
6739362582;90
3813944363;51
5546008822;51
8701884307;51
3271731675;27
5168568044;27
8934947731;29
5017270691;57
6708196710;57
4303539386;43
6583963950;62
7382237267;39
6710916842;27
7043753770;35
8558900262;108
4669686908;111
5061940591;80
6318203052;44
6827218400;44
2979375671;83
4627646221;56
3623804380;30
2922036765;39
5368450923;89
7331914722;89
7379498752;89
1188213138;96
7243661902;51
1097085112;57
5798071570;57
8941930441;32
1365161350;30
9404478162;32
9783905162;50
1069349956;35
9545417518;35
6023333530;56
3689543195;68
5444911370;75
8178368367;90
1713728244;67
4838976172;21
8811847902;97
2386199930;30
5302784231;30
8088380725;97
5366284078;24
6919325114;44
5760954758;108
5323632644;105
9515203865;105
8342782287;67
1666982092;73
7592195460;43
9366923008;62
3941039152;111
7257280423;51
3369373394;16
6167863807;89
2773236557;56
3006535655;31
6529205964;31
6688106415;31
8413607794;31
9920843011;31
8853978511;60
8645848597;83
8572664151;39
4713181136;62
6289073211;32
9737902641;24
8584475766;27
5890298345;31
7648519452;31
3572884552;51
9570414111;47
8255706251;94
6458965315;27
5045700113;89
5275163638;57
2496579661;91
2943927825;11
2953964105;90
3167408771;90
7394904493;90
3725124180;44
1202129641;83
1573154091;83
6949362207;68
1760258497;84
5894393146;84
7584733832;108
6779345982;27
6762661178;67
5545677012;90
6613350426;11
9297322798;68
2061989625;22
5488946585;22
4506928275;111
9617087651;51
3560341738;50
1576564141;47
2740572565;47
2825033097;35
4921725985;32
7304689235;32
5128814830;56
8544896300;32
3121756230;62
4203026221;32
8376066234;90
1200834314;39
1714440601;44
9459849610;39
9733921943;83
8577429104;30
3729090365;67
5342442987;29
6968342661;32
8806994188;39
2309978684;97
8846656213;97
7732643791;13
3856401808;48
6182011567;48
9183856268;48
9667547728;48
9857676158;48
